ReviewText,Rating,Sentiment
good service firstly.. and most importantly delicious biryani.. love to visit again good food food service visit again and again chicken biriyani only for biriyani,5,Positive
"suprim muttan biryani is very good and
service is very very good and
nice place nice in paradise
next time visiting again with my family and friends",5,Positive
very delicious haleem ian so happy feeling and service also very good haleem price also very good and haleem quantity very good and staff also very good,4,Positive
the food was simple and tasty. i also like the ambience and the quality of the dishes. service and the restaurant were overall good and soothing to one's mood.,5,Positive
the staff were really good ..the food is delicious. the egg biryani is too good. the place is clean and neat . ambience is amazing.a place to visit in gachibowli.,4,Positive
"chicken biryani was awesome.
service was good .
toofan thankyou for your assistance.
place and location is easy to locate.
thankyou for the service , would love to recommend friends and family as well .",5,Positive
was beautiful-peaceful and relaxing. staff was outstanding. the restaurant was exceptional along with the hosts and servers. a must visit place,4,Positive
"good food with very good service. their biryani's are excellent, chicken curries are good. the breads they make are alright..good place to hangout",5,Positive
good food and service of quality very nice and ambience or hospitality are amazing the chicken biriyani was amazing ni redo mission justin muffin butch cassidy,5,Positive
briyani was good and so crispy briyani was good and so crispy briyani was good and so crispy briyani was good and so crispy service is also good,5,Positive
good food with nice infrastructure.serving is good but need some fast. food was very tasteful and satisfied with every thing in paradise. restuarant i,5,Positive
good food..egg friend rice was nice and also chicken tikka masala was awesome. and service was great we enjoyed the food.. people's are very nice ..,5,Positive
"nice food as always, briyani is great.
nice to visit here.
specially chicken tandoori. thank you to kunal for serving and helping with serving.",5,Positive
"taste is good 😋
service is good other then for restaurant and very helpful employees. sweetdish is nice and also many varities in menu card for other than restaurant",4,Positive
this is my first visit gachibowli paradise i am very happy and biriyani very delicious and service also very good and all staff also very friends ly,4,Positive
